CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,Net_growth,incr_growth,Plate.y,Bucket#.y,sal.treat.y,TA.treat.y,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),notes.y,post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.size,prob.size,rank.growth.net,prob.growth.net,rank.growth.inc,prob.growth.inc
535,8/9/2022,11,3,amb,1000,91.8119049,5525.111632,89.855,2459801,NA,83.494,1.076185115,107.6185115,15,6.361,13.6059,1222.558145,13.3159,0.221273021,15,8.311438515,8.317904903,0.554095901,11,3,amb,1000,49.2424,191.9678,52.4233,NA,186.3319,NA,3.1809,188.7869,2.455,1.300408026,0,0.016849156,3,874.7295903,34.125,7.95,21,0.256097561,58,0.707317073,58,0.707317073
523,8/9/2022,11,3,amb,1000,140.8368362,8475.363217,137.835,2459801,NA,132.418,1.040908336,104.0908336,15,5.417,13.6059,1875.369227,13.3159,0.221273021,15,8.408580729,8.418836151,0.560572049,11,3,amb,1000,58.533,291.8774,65.1672,NA,282.28,NA,6.6342,285.2432,2.9632,1.038832828,0,0.023258048,3,874.7295903,34.125,7.95,55,0.670731707,59,0.719512195,59,0.719512195
505,8/9/2022,11,3,amb,1000,218.6401582,13157.45798,213.98,2459801,NA,209.989,1.019005757,101.9005757,15,3.991,13.6059,2911.390482,13.3159,0.221273021,15,8.634895068,8.651158157,0.575659671,11,3,amb,1000,51.8721,658.3594,64.1516,NA,637.5026,NA,12.2795,646.0799,8.5773,1.327591216,0,0.019006163,3,874.7295903,34.125,7.95,75,0.914634146,60,0.731707317,60,0.731707317
576,8/9/2022,12,8,amb,1000,191.662,65258.77031,191.662,2459801,NA,182.539,1.049978361,104.9978361,15,9.123,13.909,2665.826758,13.909,0.040850092,15,9.123,9.123,0.6082,12,8,amb,1000,59.2979,560.4478,68.0786,NA,545.7546,NA,8.7807,551.6671,5.9125,1.071751424,0,0.015916664,8,842.8854344,34.1,7.94,70,0.853658537,61,0.743902439,61,0.743902439
513,8/9/2022,11,3,amb,1000,72.86915375,4385.163443,71.316,2459801,NA,62.162,1.147260384,114.7260384,15,9.154,13.6059,970.3183644,13.3159,0.221273021,15,10.70233947,10.70715375,0.713489298,11,3,amb,1000,80.5022,201.6758,82.3686,NA,197.6588,NA,1.8664,199.8094,2.1506,1.076325738,0,0.009340902,3,874.7295903,34.125,7.95,3,0.036585366,62,0.756097561,62,0.756097561
529,8/9/2022,11,3,amb,1000,108.679424,6540.175266,106.363,2459801,NA,97.744,1.088179326,108.8179326,15,8.619,13.6059,1447.164342,13.3159,0.221273021,15,10.92785396,10.93542397,0.728523597,11,3,amb,1000,51.8925,244.3212,56.3122,NA,235.4617,NA,4.4197,239.9015,4.4398,1.850676215,0,0.018422978,3,874.7295903,34.125,7.95,34,0.414634146,63,0.768292683,63,0.768292683
527,8/9/2022,11,3,amb,1000,109.6347868,6597.667664,107.298,2459801,NA,98.631,1.087872981,108.7872981,15,8.667,13.6059,1459.885858,13.3159,0.221273021,15,10.99614814,11.00378685,0.733076543,11,3,amb,1000,48.4064,271.564,53.2095,NA,263.2362,NA,4.8031,266.7609,3.5247,1.321295587,0,0.018005262,3,874.7295903,34.125,7.95,35,0.426829268,64,0.780487805,64,0.780487805
582,8/9/2022,12,8,amb,1000,139.714,47571.05652,139.714,2459801,NA,128.392,1.088183064,108.8183064,15,11.322,13.909,1943.282026,13.909,0.040850092,15,11.322,11.322,0.7548,12,8,amb,1000,54.2067,306.3743,59.2219,NA,298.4322,NA,5.0152,301.3591,2.9269,0.971233323,0,0.01664194,8,842.8854344,34.1,7.94,52,0.634146341,65,0.792682927,65,0.792682927
519,8/9/2022,11,3,amb,1000,130.7631222,7869.141242,127.976,2459801,NA,119.224,1.073408039,107.3408039,15,8.752,13.6059,1741.228658,13.3159,0.221273021,15,11.52988858,11.53912216,0.768659239,11,3,amb,1000,69.797,366.8898,75.952,NA,356.9582,NA,6.155,360.7348,3.7766,1.046918678,0,0.017062396,3,874.7295903,34.125,7.95,45,0.548780488,66,0.804878049,66,0.804878049
572,8/9/2022,12,8,amb,1000,276.067,93997.73009,276.067,2459801,NA,263.179,1.048970473,104.8970473,15,12.888,13.909,3839.815903,13.909,0.040850092,15,12.888,12.888,0.8592,12,8,amb,1000,67.5285,946.8125,84.166,NA,916.7334,NA,16.6375,930.175,13.4416,1.445061413,0,0.017886419,8,842.8854344,34.1,7.94,79,0.963414634,67,0.817073171,67,0.817073171
588,8/9/2022,12,8,amb,1000,92.774,31588.5108,92.774,2459801,NA,79.437,1.167894054,116.7894054,15,13.337,13.909,1290.393566,13.909,0.040850092,15,13.337,13.337,0.889133333,12,8,amb,1000,72.7606,209.046,74.5261,NA,205.3082,NA,1.7655,207.2805,1.9723,0.951512564,0,0.008517444,8,842.8854344,34.1,7.94,22,0.268292683,68,0.829268293,68,0.829268293
575,8/9/2022,12,8,amb,1000,146.263,49800.91788,146.263,2459801,NA,132.158,1.10672831,110.672831,15,14.105,13.909,2034.372067,13.909,0.040850092,15,14.105,14.105,0.940333333,12,8,amb,1000,63.599,347.5764,69.6617,NA,336.5794,NA,6.0627,341.5137,4.9343,1.444832228,0,0.017752436,8,842.8854344,34.1,7.94,57,0.695121951,69,0.841463415,69,0.841463415
579,8/9/2022,12,8,amb,1000,134.529,45805.62194,134.529,2459801,NA,120.139,1.119777924,111.9777924,15,14.39,13.909,1871.163861,13.909,0.040850092,15,14.39,14.39,0.959333333,12,8,amb,1000,54.3542,365.0654,60.3308,NA,354.6995,NA,5.9766,359.0888,4.3893,1.222343888,0,0.016643794,8,842.8854344,34.1,7.94,50,0.609756098,70,0.853658537,70,0.853658537
520,8/9/2022,11,3,amb,1000,184.6619367,11112.69629,180.726,2459801,NA,168.837,1.070417029,107.0417029,15,11.889,13.6059,2458.939883,13.3159,0.221273021,15,15.81186076,15.82493674,1.054124051,11,3,amb,1000,57.3151,460.3989,64.6066,NA,447.4731,NA,7.2915,453.1074,5.6343,1.243480023,0,0.016092211,3,874.7295903,34.125,7.95,68,0.829268293,71,0.865853659,71,0.865853659
521,8/9/2022,11,3,amb,1000,134.130904,8071.809629,131.272,2459801,NA,118.208,1.110517055,111.0517055,15,13.064,13.6059,1786.073705,13.3159,0.221273021,15,15.91374912,15.92290402,1.060916608,11,3,amb,1000,59.5944,349.4283,66.521,NA,337.9769,NA,6.9266,342.5017,4.5248,1.321102932,0,0.020223549,3,874.7295903,34.125,7.95,49,0.597560976,72,0.87804878,72,0.87804878
528,8/9/2022,11,3,amb,1000,115.4078352,6945.081617,112.948,2459801,NA,98.814,1.143036412,114.3036412,15,14.134,13.6059,1536.759193,13.3159,0.221273021,15,16.58618235,16.59383523,1.10574549,11,3,amb,1000,66.0648,289.2384,69.9933,NA,281.9327,NA,3.9285,285.3099,3.3772,1.183695343,0,0.013769238,3,874.7295903,34.125,7.95,37,0.451219512,73,0.890243902,73,0.890243902
533,8/9/2022,11,3,amb,1000,89.36168012,5377.660542,87.457,2459801,NA,70.345,1.243258227,124.3258227,15,17.112,13.6059,1189.931196,13.3159,0.221273021,15,19.01123209,19.01668012,1.267415472,11,3,amb,1000,50.8327,198.3044,53.9701,NA,192.8109,NA,3.1374,195.167,2.3561,1.207222532,0,0.016075464,3,874.7295903,34.125,7.95,20,0.243902439,74,0.902439024,74,0.902439024
587,8/9/2022,12,8,amb,1000,218.283,74322.92348,218.283,2459801,NA,197.938,1.10278471,110.278471,15,20.345,13.909,3036.098247,13.909,0.040850092,15,20.345,20.345,1.356333333,12,8,amb,1000,62.5042,590.1345,70.1738,NA,573.4566,NA,7.6696,582.4649,9.0083,1.546582464,0,0.013167489,8,842.8854344,34.1,7.94,74,0.902439024,75,0.914634146,75,0.914634146
538,8/9/2022,11,3,amb,1000,243.0095748,14623.97529,237.83,2459801,NA,219.63,1.082866639,108.2866639,15,18.2,13.6059,3235.891197,13.3159,0.221273021,15,23.36256504,23.37957479,1.557504336,11,3,amb,1000,61.1693,608.2561,70.8307,NA,587.9783,NA,9.6614,598.5947,10.6164,1.773553959,0,0.016140136,3,874.7295903,34.125,7.95,78,0.951219512,76,0.926829268,76,0.926829268
512,8/9/2022,11,3,amb,1000,126.2489049,7597.481977,123.558,2459801,NA,98.16,1.258740831,125.8740831,15,25.398,13.6059,1681.117792,13.3159,0.221273021,15,28.08130263,28.08890486,1.872086842,11,3,amb,1000,59.1483,269.2539,63.3266,NA,262.3306,NA,4.1783,265.0756,2.745,1.035553631,0,0.015762673,3,874.7295903,34.125,7.95,43,0.524390244,77,0.93902439,77,0.93902439
536,8/9/2022,11,3,amb,1000,228.520756,13752.0585,223.65,2459801,NA,193.074,1.158364151,115.8364151,15,30.576,13.6059,3042.959535,13.3159,0.221273021,15,35.43180295,35.44675601,2.362120196,11,3,amb,1000,61.9738,737.6579,71.9975,NA,716.6025,NA,10.0237,727.6342,11.0317,1.516105208,0,0.013775741,3,874.7295903,34.125,7.95,77,0.93902439,78,0.951219512,78,0.951219512
539,8/9/2022,11,3,amb,1000,97.05056315,5840.366736,94.982,2459801,NA,60.135,1.579479504,157.9479504,15,34.847,13.6059,1292.315594,13.3159,0.221273021,15,36.91090585,36.91556315,2.460727057,11,3,amb,1000,68.4839,197.0723,70.3204,NA,193.874,NA,1.8365,195.2358,1.3618,0.697515517,0,0.009406574,3,874.7295903,34.125,7.95,27,0.329268293,79,0.963414634,79,0.963414634
534,8/9/2022,11,3,amb,1000,162.8653583,9801.008776,159.394,2459801,NA,125.806,1.266982497,126.6982497,15,33.588,13.6059,2168.698825,13.3159,0.221273021,15,37.04961496,37.0593583,2.469974331,11,3,amb,1000,65.3105,378.2911,71.3611,NA,367.4615,NA,6.0506,372.2405,4.779,1.283847405,0,0.016254545,3,874.7295903,34.125,7.95,62,0.756097561,80,0.975609756,80,0.975609756
526,8/9/2022,11,3,amb,1000,219.120394,13186.35791,214.45,2459801,NA,179.478,1.194853965,119.4853965,15,34.972,13.6059,2917.785255,13.3159,0.221273021,15,39.62849395,39.64239404,2.641899596,11,3,amb,1000,62.7103,637.204,73.9779,NA,616.6273,NA,11.2676,625.9364,9.3091,1.487227776,0,0.01800119,3,874.7295903,34.125,7.95,76,0.926829268,81,0.987804878,81,0.987804878
109,8/9/2022,3,2,amb,2000,180.8966776,10857.59277,176.603,2459801,NA,193.801,0.911259488,91.12594878,15,-17.198,13.0311,2301.331353,12.7218,0.211955947,15,-13.7100168,-12.90432238,-0.91400112,3,2,amb,2000,50.3701,542.5207,62.5083,NA,522.9605,NA,12.1382,530.3825,7.422,1.399367438,0,0.022885748,2,1880.088244,34.03,8.085,67,0.744444444,1,0.011111111,1,0.011111111
100,8/9/2022,3,2,amb,2000,295.2294254,17719.95437,288.222,2459801,NA,306.885,0.939185688,93.91856885,15,-18.663,13.0311,3755.849704,12.7218,0.211955947,15,-12.93139634,-11.65557459,-0.862093089,3,2,amb,2000,74.9518,1103.2707,96.3354,NA,1065.6017,NA,21.3836,1081.8871,16.2854,1.505277214,0,0.019765094,2,1880.088244,34.03,8.085,86,0.955555556,3,0.033333333,2,0.022222222
5,8/9/2022,1,6,amb,2000,226.8712878,63952.54831,227.519,2459801,NA,239.685,0.949241713,94.92417131,15,-12.166,12.9248,2940.637571,12.9617,0.045981554,15,-12.81371219,-12.81371219,-0.854247479,1,6,amb,2000,54.0482,679.09,63.4887,NA,660.0852,659.8465,9.4405,669.6495,9.5643,1.428254632,0,0.014097673,6,1847.45764,34.01,8.03,78,0.866666667,2,0.022222222,3,0.033333333
105,8/9/2022,3,2,amb,2000,223.4415013,13411.17405,218.138,2459801,NA,234.87,0.928760591,92.8760591,15,-16.732,13.0311,2842.578092,12.7218,0.211955947,15,-12.4049304,-11.42849866,-0.82699536,3,2,amb,2000,48.6553,707.1782,62.5914,NA,683.759,NA,13.9361,693.2421,9.4831,1.367934809,0,0.020102789,2,1880.088244,34.03,8.085,77,0.855555556,5,0.055555556,4,0.044444444
11,8/9/2022,1,6,amb,2000,305.7181818,86178.63009,306.591,2459801,NA,317.165,0.966660886,96.66608863,15,-10.574,12.9248,3962.627357,12.9617,0.045981554,15,-11.44681822,-11.44681822,-0.763121215,1,6,amb,2000,77.9739,1252.5301,91.0841,NA,1220.4804,1219.5886,13.1102,1239.4199,18.9395,1.528093909,0,0.01057769,6,1847.45764,34.01,8.03,88,0.977777778,4,0.044444444,5,0.055555556
108,8/9/2022,3,2,amb,2000,126.1195129,7569.814595,123.126,2459801,NA,132.03,0.932560782,93.25607816,15,-8.904,13.0311,1604.467219,12.7218,0.211955947,15,-6.459379227,-5.910487148,-0.430625282,3,2,amb,2000,47.7758,419.3849,54.8362,NA,405.9095,NA,7.0604,412.3245,6.415,1.555813443,0,0.017123406,2,1880.088244,34.03,8.085,41,0.455555556,7,0.077777778,6,0.066666667
20,8/9/2022,1,6,amb,2000,93.05333492,26230.72296,93.319,2459801,NA,99.356,0.939238697,93.92386972,15,-6.037,12.9248,1206.129411,12.9617,0.045981554,15,-6.302665083,-6.302665083,-0.420177672,1,6,amb,2000,47.5686,301.2538,50.8364,NA,292.3515,291.9643,3.2678,297.986,5.6345,1.890860644,0,0.010966287,6,1847.45764,34.01,8.03,14,0.155555556,6,0.066666667,7,0.077777778
25,8/9/2022,1,6,amb,2000,198.6428793,55995.26699,199.21,2459801,NA,203.643,0.978231513,97.8231513,15,-4.433,12.9248,2574.749408,12.9617,0.045981554,15,-5.000120748,-5.000120748,-0.333341383,1,6,amb,2000,52.8472,544.7464,64.4028,NA,526.5416,525.1444,11.5556,533.1908,6.6492,1.247058276,0,0.021672542,6,1847.45764,34.01,8.03,70,0.777777778,8,0.088888889,8,0.088888889
115,8/9/2022,3,2,amb,2000,232.9122956,13979.62024,227.384,2459801,NA,236.726,0.960536654,96.05366542,15,-9.342,13.0311,2963.063642,12.7218,0.211955947,15,-4.797852122,-3.813704381,-0.319856808,3,2,amb,2000,69.4721,615.1371,86.4469,NA,590.5936,NA,16.9748,598.1623,7.5687,1.265325481,0,0.028378251,2,1880.088244,34.03,8.085,81,0.9,12,0.133333333,9,0.1
14,8/9/2022,1,6,amb,2000,92.27156685,26010.35104,92.535,2459801,NA,97.033,0.953644636,95.36446364,15,-4.498,12.9248,1195.996368,12.9617,0.045981554,15,-4.761433153,-4.761433153,-0.317428877,1,6,amb,2000,63.5525,275.1773,65.9353,NA,269.3937,269.302,2.3828,272.7945,3.4008,1.2466527,0,0.00873478,6,1847.45764,34.01,8.03,13,0.144444444,9,0.1,10,0.111111111
104,8/9/2022,3,2,amb,2000,150.56166,9036.855803,146.988,2459801,NA,154.659,0.950400559,95.04005586,15,-7.671,13.0311,1915.415327,12.7218,0.211955947,15,-4.740308217,-4.097339952,-0.316020548,3,2,amb,2000,55.4589,494.0223,69.0126,NA,477.2713,NA,13.5537,480.4686,3.1973,0.665454517,0,0.028209336,2,1880.088244,34.03,8.085,55,0.611111111,10,0.111111111,11,0.122222222
111,8/9/2022,3,2,amb,2000,117.5962077,7058.237615,114.805,2459801,NA,121.25,0.946845361,94.68453608,15,-6.445,13.0311,1496.035436,12.7218,0.211955947,15,-4.157868348,-3.65379227,-0.277191223,3,2,amb,2000,70.6552,304.5011,77.2914,NA,293.2774,NA,6.6362,297.8649,4.5875,1.540127756,0,0.022279228,2,1880.088244,34.03,8.085,35,0.388888889,14,0.155555556,12,0.133333333
34,8/9/2022,1,6,amb,2000,112.7042321,31770.09712,113.026,2459801,NA,116.608,0.969281696,96.92816959,15,-3.582,12.9248,1460.838445,12.9617,0.045981554,15,-3.903767932,-3.903767932,-0.260251195,1,6,amb,2000,61.9065,300.4679,67.6113,NA,290.4999,289.7819,5.7048,294.7631,4.2632,1.446314006,0,0.019353847,6,1847.45764,34.01,8.03,30,0.333333333,11,0.122222222,13,0.144444444
12,8/9/2022,1,6,amb,2000,120.6435655,34008.10884,120.988,2459801,NA,124.415,0.97245509,97.24550898,15,-3.427,12.9248,1563.745702,12.9617,0.045981554,15,-3.771434542,-3.771434542,-0.251428969,1,6,amb,2000,78.3415,338.1545,82.5111,NA,329.7496,329.5788,4.1696,333.9849,4.2353,1.268111223,0,0.012484397,6,1847.45764,34.01,8.03,37,0.411111111,13,0.144444444,14,0.155555556
26,8/9/2022,1,6,amb,2000,91.23951334,25719.42638,91.5,2459801,NA,94.791,0.965281514,96.52815141,15,-3.291,12.9248,1182.6192,12.9617,0.045981554,15,-3.551486665,-3.551486665,-0.236765778,1,6,amb,2000,56.1828,239.076,59.0149,NA,232.3137,231.5038,2.8321,236.2439,3.9302,1.663619674,0,0.011988034,6,1847.45764,34.01,8.03,10,0.111111111,15,0.166666667,15,0.166666667
101,8/9/2022,3,2,amb,2000,76.41474407,4586.486514,74.601,2459801,NA,79.457,0.938885183,93.88851832,15,-4.856,13.0311,972.1330911,12.7218,0.211955947,15,-3.37258478,-3.042255931,-0.224838985,3,2,amb,2000,54.2917,244.9986,58.2671,NA,236.9973,NA,3.9754,241.0232,4.0259,1.670337129,0,0.016493848,2,1880.088244,34.03,8.085,3,0.033333333,17,0.188888889,16,0.177777778
113,8/9/2022,3,2,amb,2000,80.88484424,4854.786231,78.965,2459801,NA,83.736,0.943023311,94.30233114,15,-4.771,13.0311,1029.000812,12.7218,0.211955947,15,-3.199273814,-2.851155756,-0.213284921,3,2,amb,2000,68.5357,259.6489,71.7956,NA,251.5102,NA,3.2599,256.389,4.8788,1.90288975,0,0.012714664,2,1880.088244,34.03,8.085,6,0.066666667,18,0.2,17,0.188888889
27,8/9/2022,1,6,amb,2000,198.8333355,56048.95453,199.401,2459801,NA,201.945,0.987402511,98.74025106,15,-2.544,12.9248,2577.218045,12.9617,0.045981554,15,-3.111664496,-3.111664496,-0.2074443,1,6,amb,2000,52.1094,601.5083,63.96,NA,580.1062,578.8206,11.8506,589.6577,9.5515,1.619838086,0,0.020097423,6,1847.45764,34.01,8.03,71,0.788888889,16,0.177777778,18,0.2
102,8/9/2022,3,2,amb,2000,84.25073544,5056.810261,82.251,2459801,NA,86.927,0.946207738,94.62077375,15,-4.676,13.0311,1071.821006,12.7218,0.211955947,15,-3.037648654,-2.676264562,-0.20250991,3,2,amb,2000,45.6602,281.0921,48.4056,NA,274.1292,NA,2.7454,278.3467,4.2175,1.515196695,0,0.009863239,2,1880.088244,34.03,8.085,8,0.088888889,19,0.211111111,19,0.211111111
103,8/9/2022,3,2,amb,2000,103.4145998,6207.043853,100.96,2459801,NA,105.037,0.961185106,96.11851062,15,-4.077,13.0311,1315.619856,12.7218,0.211955947,15,-2.05907349,-1.622400179,-0.137271566,3,2,amb,2000,46.1131,285.3925,53.1092,NA,275.8943,NA,6.9961,278.3964,2.5021,0.898754438,0,0.025129994,2,1880.088244,34.03,8.085,22,0.244444444,20,0.222222222,20,0.222222222
107,8/9/2022,3,2,amb,2000,143.5942858,8618.66729,140.186,2459801,NA,144.26,0.971759323,97.17593234,15,-4.074,13.0311,1826.777785,12.7218,0.211955947,15,-1.265450445,-0.665714239,-0.084363363,3,2,amb,2000,52.54,358.2104,58.1151,NA,347.0118,NA,5.5751,352.6353,5.6235,1.594707053,0,0.015809818,2,1880.088244,34.03,8.085,54,0.6,21,0.233333333,21,0.233333333
118,8/9/2022,3,2,amb,2000,199.5483857,11977.08624,194.812,2459801,NA,199.961,0.974249979,97.42499787,15,-5.149,13.0311,2538.614653,12.7218,0.211955947,15,-1.243917859,-0.4126143,-0.082927857,3,2,amb,2000,54.0094,542.2395,65.9503,NA,522.2999,NA,11.9409,530.2986,7.9987,1.508338887,0,0.022517314,2,1880.088244,34.03,8.085,72,0.8,23,0.255555556,22,0.244444444
21,8/9/2022,1,6,amb,2000,129.6269182,36540.41827,129.997,2459801,NA,130.176,0.998624939,99.86249385,15,-0.179,12.9248,1680.185226,12.9617,0.045981554,15,-0.549081803,-0.549081803,-0.036605454,1,6,amb,2000,52.0592,369.1411,58.8995,NA,358.236,357.3855,6.8403,362.3008,4.0648,1.121940664,0,0.018880168,6,1847.45764,34.01,8.03,44,0.488888889,22,0.244444444,23,0.255555556
135,8/9/2022,3,2,amb,2000,98.30532859,5900.380474,95.972,2459801,NA,98.117,0.978138345,97.8138345,15,-2.145,13.0311,1250.620729,12.7218,0.211955947,15,-0.219576013,0.188328586,-0.014638401,3,2,amb,2000,93.7164,306.0473,99.2579,NA,297.3357,NA,5.5415,300.5058,3.1701,1.054921403,0,0.018440576,2,1880.088244,34.03,8.085,18,0.2,25,0.277777778,24,0.266666667
38,8/9/2022,1,6,amb,2000,142.985779,40306.13581,143.394,2459801,NA,142.862,1.003723873,100.3723873,15,0.532,12.9248,1853.338771,12.9617,0.045981554,15,0.123778964,0.123778964,0.008251931,1,6,amb,2000,45.8518,255.6741,52.7774,NA,245.6999,245.1316,6.9256,248.7485,3.0486,1.22557523,0,0.027841776,6,1847.45764,34.01,8.03,51,0.566666667,24,0.266666667,25,0.277777778
3,8/9/2022,1,6,amb,2000,164.5940878,46397.28302,165.064,2459801,NA,164.396,1.004063359,100.4063359,15,0.668,12.9248,2133.419187,12.9617,0.045981554,15,0.198087751,0.198087751,0.01320585,1,6,amb,2000,55.0227,431.3439,64.8405,NA,416.8458,416.7616,9.8178,421.5261,4.6803,1.110322706,0,0.023291084,6,1847.45764,34.01,8.03,61,0.677777778,26,0.288888889,26,0.288888889
33,8/9/2022,1,6,amb,2000,68.3827688,19276.35871,68.578,2459801,NA,68.012,1.008322061,100.8322061,15,0.566,12.9248,886.3569344,12.9617,0.045981554,15,0.370768803,0.370768803,0.02471792,1,6,amb,2000,59.9507,172.1438,61.5045,NA,168.821,168.3558,1.5538,170.59,1.769,1.036989273,0,0.009108389,6,1847.45764,34.01,8.03,1,0.011111111,27,0.3,27,0.3
35,8/9/2022,1,6,amb,2000,197.3296286,55625.0759,197.893,2459801,NA,196.932,1.004879857,100.4879857,15,0.961,12.9248,2557.727446,12.9617,0.045981554,15,0.397628552,0.397628552,0.02650857,1,6,amb,2000,51.186,533.5448,60.0731,NA,516.4544,515.8253,8.8871,524.6577,8.2033,1.56355277,0,0.016938854,6,1847.45764,34.01,8.03,69,0.766666667,28,0.311111111,28,0.311111111
17,8/9/2022,1,6,amb,2000,100.0314127,28197.76717,100.317,2459801,NA,99.101,1.01227031,101.227031,15,1.216,12.9248,1296.577162,12.9617,0.045981554,15,0.93041267,0.93041267,0.062027511,1,6,amb,2000,62.0963,302.8748,67.028,drop pre postmuff 2,296.1412,295.2894,4.9317,297.9431,1.8019,0.604779906,0,0.016552489,6,1847.45764,34.01,8.03,21,0.233333333,29,0.322222222,29,0.322222222
18,8/9/2022,1,6,amb,2000,114.1132095,32167.27252,114.439,2459801,NA,113.066,1.01214335,101.214335,15,1.373,12.9248,1479.101187,12.9617,0.045981554,15,1.047209471,1.047209471,0.069813965,1,6,amb,2000,74.5346,375.1518,79.542,shell + gut stuck together dried,366.2449,365.5758,5.0074,370.1444,3.8995,1.053507766,0,0.013528234,6,1847.45764,34.01,8.03,31,0.344444444,30,0.333333333,30,0.333333333
19,8/9/2022,1,6,amb,2000,143.2729591,40387.08876,143.682,2459801,NA,142.082,1.011261103,101.1261103,15,1.6,12.9248,1857.061114,12.9617,0.045981554,15,1.190959072,1.190959072,0.079397271,1,6,amb,2000,86.8138,403.5212,93.2769,NA,393.0134,392.4211,6.4631,397.0581,4.0447,1.018667041,0,0.016277467,6,1847.45764,34.01,8.03,52,0.577777778,31,0.344444444,31,0.344444444
117,8/9/2022,3,2,amb,2000,95.30101974,5720.058965,93.039,2459801,NA,93.679,0.993168159,99.31681594,15,-0.64,13.0311,1212.400513,12.7218,0.211955947,15,1.232565363,1.622019738,0.082171024,3,2,amb,2000,55.3353,226.5324,60.8493,NA,217.4249,NA,5.514,221.0184,3.5935,1.625882732,0,0.024948149,2,1880.088244,34.03,8.085,16,0.177777778,33,0.366666667,32,0.355555556
4,8/9/2022,1,6,amb,2000,81.35373699,22932.73356,81.586,2459801,NA,79.959,1.020347928,102.0347928,15,1.627,12.9248,1054.482733,12.9617,0.045981554,15,1.394736994,1.394736994,0.092982466,1,6,amb,2000,59.4653,236.9885,62.5019,NA,231.6219,231.5603,3.0366,233.9519,2.33,0.995931215,0,0.012979591,6,1847.45764,34.01,8.03,7,0.077777778,32,0.355555556,33,0.366666667
110,8/9/2022,3,2,amb,2000,173.8760391,10436.20728,169.749,2459801,NA,171.427,0.990211577,99.02115769,15,-1.678,13.0311,2212.016194,12.7218,0.211955947,15,1.736360726,2.449039075,0.115757382,3,2,amb,2000,61.3393,466.846,71.3121,NA,450.8485,NA,9.9728,456.8732,6.0247,1.318680982,0,0.021828376,2,1880.088244,34.03,8.085,65,0.722222222,34,0.377777778,34,0.377777778
10,8/9/2022,1,6,amb,2000,164.1762806,46279.50772,164.645,2459801,NA,161.388,1.020181178,102.0181178,15,3.257,12.9248,2128.003696,12.9617,0.045981554,15,2.78828058,2.78828058,0.185885372,1,6,amb,2000,62.829,438.4713,70.834,NA,424.9366,424.8018,8.005,430.4663,5.5297,1.284583718,0,0.018596113,6,1847.45764,34.01,8.03,60,0.666666667,35,0.388888889,35,0.388888889
106,8/9/2022,3,2,amb,2000,78.79114929,4729.120644,76.921,2459801,NA,74.706,1.02964956,102.964956,15,2.215,13.0311,1002.365243,12.7218,0.211955947,15,3.774571914,4.085149295,0.251638128,3,2,amb,2000,49.8969,205.3807,52.7796,NA,199.6698,NA,2.8827,202.498,2.8282,1.396655769,0,0.014235696,2,1880.088244,34.03,8.085,5,0.055555556,36,0.4,36,0.4
119,8/9/2022,3,2,amb,2000,94.05238268,5645.114566,91.82,2459801,NA,89.764,1.022904505,102.2904505,15,2.056,13.0311,1196.515602,12.7218,0.211955947,15,3.915204248,4.288382682,0.261013617,3,2,amb,2000,67.4863,271.2655,72.3327,NA,263.6559,NA,4.8464,266.4191,2.7632,1.037162876,0,0.018190888,2,1880.088244,34.03,8.085,15,0.166666667,37,0.411111111,37,0.411111111
24,8/9/2022,1,6,amb,2000,138.5683905,39060.92205,138.964,2459801,NA,134.216,1.035375812,103.5375812,15,4.748,12.9248,1796.081907,12.9617,0.045981554,15,4.352390504,4.352390504,0.290159367,1,6,amb,2000,63.3623,272.1383,67.7003,NA,265.0346,263.7692,4.338,267.8003,2.7657,1.032747163,0,0.016198638,6,1847.45764,34.01,8.03,48,0.533333333,38,0.422222222,38,0.422222222
9,8/9/2022,1,6,amb,2000,78.27951383,22066.14349,78.503,2459801,NA,73.709,1.065039547,106.5039547,15,4.794,12.9248,1014.635574,12.9617,0.045981554,15,4.570513829,4.570513829,0.304700922,1,6,amb,2000,62.9308,181.3746,65.0918,NA,177.7065,177.6699,2.161,179.2136,1.5071,0.840951803,0,0.012058237,6,1847.45764,34.01,8.03,4,0.044444444,39,0.433333333,39,0.433333333
112,8/9/2022,3,2,amb,2000,92.04985155,5524.92072,89.865,2459801,NA,86.686,1.036672588,103.6672588,15,3.179,13.0311,1171.039802,12.7218,0.211955947,15,5.003469378,5.363851554,0.333564625,3,2,amb,2000,72.9133,260.3211,76.3007,NA,253.7927,NA,3.3874,256.9337,3.141,1.222494363,0,0.013183946,2,1880.088244,34.03,8.085,11,0.122222222,41,0.455555556,40,0.444444444
