"CV_ID","Date","Plate.x","Bucket#.x","sal.treat.x","TA.treat.x","SA.mm2","SA.mm2.SE","SA.mm2.RE","SA.mm2.1","date.numb","notes.x","SA.dps18","SA.start","grow.ratio","grow.perc","dps","mm2.diff.start","pixel ratio_original","pixels measured","pixel ratio_MEDIAN","pixel ratio_SE","Diff_time","Diff_growth","Net_growth.d","incr_growth.d","Net_growth.w","incr_growth.w","Net_growth","Plate.y","Bucket#.y","sal.treat.y","TA.treat.y","tare boat (mg)","shell+gut+boat (mg)","boat+gut (mg)","notes.y","post muff","post muff.2","gut.wt","shell.wt","orgC.shell.wt","%oc.ic.shell","code","CI","bucket","med.ta","med.pH","med.S","med.T","med.OmC"
130,2022-08-12,3,2,"amb",2000,98.6512202941053,19019.2411410106,98.6512202941053,98.058,2459804,NA,98.6512202941053,90.29,1.09260405686239,109.260405686239,18,7.76800000000001,12.0067,1177.3529886,11.9345,0.0619032578571869,18,8.36122029410534,0.464512238561408,0.464512238561408,3.25158566992985,3.25158566992985,8.36122029410534,"3","2","amb","2000",74.5963,258.7619,77.8475,NA,252.845,NA,3.2512,255.5107,2.66570000000003,1.04328311886744,0,0.012724320351359,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
130,2022-08-30,3,2,"amb",2000,97.9954147420343,30211.7900278916,99.3405,98.386,2459822,NA,98.6512202941053,90.29,1.10023812160815,110.023812160815,36,8.096,12.5196,1231.7533656,12.5695,0.0407706185056509,18,0.689279705894663,0.251402777777778,0.0382933169941479,1.75981944444444,0.268053218959035,9.0505,"3","2","amb","2000",74.5963,258.7619,77.8475,NA,252.845,NA,3.2512,255.5107,2.66570000000003,1.04328311886744,0,0.012724320351359,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
130,2022-07-25,3,2,"amb",2000,91.1925477855794,23188.3706665512,90.29,90.815,2459786,NA,98.6512202941053,90.29,1,100,0,0.525000000000006,14.8305,1346.8318575,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",74.5963,258.7619,77.8475,NA,252.845,NA,3.2512,255.5107,2.66570000000003,1.04328311886744,0,0.012724320351359,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
132,2022-08-12,3,2,"amb",2000,135.442457379865,26112.3253210547,135.442457379865,134.628,2459804,NA,135.442457379865,125.8665,1.0760802706031,107.60802706031,18,8.76149999999998,12.0067,1616.4380076,11.9345,0.0619032578571869,18,9.57595737986509,0.531997632214727,0.531997632214727,3.72398342550309,3.72398342550309,9.57595737986509,"3","2","amb","2000",78.6042,377.1085,84.4605,NA,366.8397,NA,5.85629999999999,371.2522,4.41250000000001,1.1885451453217,0,0.0157744519763115,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
132,2022-08-30,3,2,"amb",2000,127.157183213334,39202.3048210188,131.54,127.664,2459822,NA,135.442457379865,125.8665,1.0450755363818,104.50755363818,36,1.7975,12.5196,1598.3022144,12.5695,0.0407706185056509,18,-3.9024573798651,0.157597222222222,-0.216803187770283,1.10318055555555,-1.51762231439198,5.67349999999999,"3","2","amb","2000",78.6042,377.1085,84.4605,NA,366.8397,NA,5.85629999999999,371.2522,4.41250000000001,1.1885451453217,0,0.0157744519763115,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
132,2022-07-25,3,2,"amb",2000,126.849170362446,32255.1091348502,125.8665,126.324,2459786,NA,135.442457379865,125.8665,1,100,0,0.457499999999996,14.8305,1873.448082,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",78.6042,377.1085,84.4605,NA,366.8397,NA,5.85629999999999,371.2522,4.41250000000001,1.1885451453217,0,0.0157744519763115,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
133,2022-08-30,3,2,"amb",2000,106.9557012769,32974.2284143584,111.376,107.382,2459822,NA,125.442323482341,96.456,1.15468192751099,115.468192751099,36,10.926,12.5196,1344.3796872,12.5695,0.0407706185056509,18,-14.0663234823411,0.414444444444445,-0.781462415685618,2.90111111111111,-5.47023690979932,14.92,"3","2","amb","2000",57.4589,309.1604,62.7807,NA,300.2219,NA,5.3218,303.8386,3.61669999999997,1.19033592176898,0,0.0175152202518048,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
133,2022-08-12,3,2,"amb",2000,125.442323482341,24184.3718961261,125.442323482341,124.688,2459804,NA,125.442323482341,96.456,1.30051343081137,130.051343081137,18,28.232,12.0067,1497.0914096,11.9345,0.0619032578571869,18,28.9863234823411,1.61035130457451,1.61035130457451,11.2724591320215,11.2724591320215,28.9863234823411,"3","2","amb","2000",57.4589,309.1604,62.7807,NA,300.2219,NA,5.3218,303.8386,3.61669999999997,1.19033592176898,0,0.0175152202518048,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
133,2022-07-25,3,2,"amb",2000,95.4702580048886,24276.1035194886,96.456,95.075,2459786,NA,125.442323482341,96.456,1,100,0,-1.381,14.8305,1410.0097875,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",57.4589,309.1604,62.7807,NA,300.2219,NA,5.3218,303.8386,3.61669999999997,1.19033592176898,0,0.0175152202518048,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
134,2022-08-12,3,2,"amb",2000,118.972417939587,22937.0209428348,118.972417939587,118.257,2459804,NA,118.972417939587,92.651,1.28409210844553,128.409210844553,18,25.606,12.0067,1419.8763219,11.9345,0.0619032578571869,18,26.3214179395869,1.46230099664372,1.46230099664372,10.236106976506,10.236106976506,26.3214179395869,"3","2","amb","2000",69.271,252.9621,72.7176,NA,246.696,NA,3.4466,249.5155,2.81949999999999,1.12998992046586,0,0.0138131699233114,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
134,2022-07-25,3,2,"amb",2000,91.3652628460773,23232.2885188295,92.651,90.987,2459786,NA,118.972417939587,92.651,1,100,0,-1.664,14.8305,1349.3827035,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",69.271,252.9621,72.7176,NA,246.696,NA,3.4466,249.5155,2.81949999999999,1.12998992046586,0,0.0138131699233114,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
134,2022-08-30,3,2,"amb",2000,97.6199114045905,30096.0231012912,99.4305,98.009,2459822,NA,118.972417939587,92.651,1.07317244282307,107.317244282307,36,5.358,12.5196,1227.0334764,12.5695,0.0407706185056509,18,-19.5419179395869,0.188319444444444,-1.08566210775483,1.31823611111111,-7.5996347542838,6.7795,"3","2","amb","2000",69.271,252.9621,72.7176,NA,246.696,NA,3.4466,249.5155,2.81949999999999,1.12998992046586,0,0.0138131699233114,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
135,2022-08-30,3,2,"amb",2000,101.770368717928,31375.6007754137,105.829,102.176,2459822,NA,120.528776806737,97.4385,1.08611072625297,108.611072625297,36,4.7375,12.5196,1279.2026496,12.5695,0.0407706185056509,18,-14.6997768067368,0.233069444444445,-0.816654267040932,1.63148611111111,-5.71657986928652,8.3905,"3","2","amb","2000",93.7164,306.0473,99.2579,NA,297.3357,NA,5.54150000000001,300.5058,3.17010000000002,1.05492140251537,0,0.0184405758557739,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
135,2022-08-12,3,2,"amb",2000,120.528776806737,23237.0756660103,120.528776806737,119.804,2459804,NA,120.528776806737,97.4385,1.23697282703179,123.697282703179,18,22.3655,12.0067,1438.4506868,11.9345,0.0619032578571869,18,23.0902768067368,1.28279315592982,1.28279315592982,8.97955209150875,8.97955209150875,23.0902768067368,"3","2","amb","2000",93.7164,306.0473,99.2579,NA,297.3357,NA,5.54150000000001,300.5058,3.17010000000002,1.05492140251537,0,0.0184405758557739,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
135,2022-07-25,3,2,"amb",2000,98.5249045981137,25052.8366975721,97.4385,98.117,2459786,NA,120.528776806737,97.4385,1,100,0,0.6785,14.8305,1455.1241685,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",93.7164,306.0473,99.2579,NA,297.3357,NA,5.54150000000001,300.5058,3.17010000000002,1.05492140251537,0,0.0184405758557739,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
136,2022-08-12,3,2,"amb",2000,205.418243420336,39603.1503181278,205.418243420336,204.183,2459804,NA,205.418243420336,164.425,1.24931271655974,124.931271655974,18,39.758,12.0067,2451.5640261,11.9345,0.0619032578571869,18,40.993243420336,2.27740241224089,2.27740241224089,15.9418168856862,15.9418168856862,40.993243420336,"3","2","amb","2000",73.7515,570.3148,82.7862,NA,554.515,NA,9.0347,561.2801,6.7651,1.20529838845168,0,0.0160965977593006,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
136,2022-07-25,3,2,"amb",2000,166.756390910753,42402.6863746242,164.425,166.066,2459786,NA,205.418243420336,164.425,1,100,0,1.64099999999999,14.8305,2462.841813,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",73.7515,570.3148,82.7862,NA,554.515,NA,9.0347,561.2801,6.7651,1.20529838845168,0,0.0160965977593006,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
136,2022-08-30,3,2,"amb",2000,179.589202275349,55366.9912485415,181.2445,180.305,2459822,NA,205.418243420336,164.425,1.10229283868025,110.229283868025,36,15.88,12.5196,2257.346478,12.5695,0.0407706185056509,18,-24.173743420336,0.467208333333333,-1.34298574557422,3.27045833333333,-9.40090021901954,16.8195,"3","2","amb","2000",73.7515,570.3148,82.7862,NA,554.515,NA,9.0347,561.2801,6.7651,1.20529838845168,0,0.0160965977593006,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
137,2022-07-25,3,2,"amb",2000,201.74725717884,51300.1368425716,204.1235,200.912,2459786,NA,249.140156805899,204.1235,1,100,0,-3.2115,14.8305,2979.625416,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",67.998,730.943,79.3377,NA,712.0457,NA,11.3397,719.6033,7.55759999999998,1.05024532266597,0,0.0157582657000044,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
137,2022-08-30,3,2,"amb",2000,214.533921349298,66140.3781261313,221.0485,215.389,2459822,NA,249.140156805899,204.1235,1.08291548988725,108.291548988725,36,11.2655,12.5196,2696.5841244,12.5695,0.0407706185056509,18,-28.0916568058989,0.470138888888888,-1.56064760032772,3.29097222222222,-10.924533202294,16.925,"3","2","amb","2000",67.998,730.943,79.3377,NA,712.0457,NA,11.3397,719.6033,7.55759999999998,1.05024532266597,0,0.0157582657000044,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
137,2022-08-12,3,2,"amb",2000,249.140156805899,48032.4187179237,249.140156805899,247.642,2459804,NA,249.140156805899,204.1235,1.22053637531151,122.053637531151,18,43.5185,12.0067,2973.3632014,11.9345,0.0619032578571869,18,45.0166568058989,2.50092537810549,2.50092537810549,17.5064776467384,17.5064776467384,45.0166568058989,"3","2","amb","2000",67.998,730.943,79.3377,NA,712.0457,NA,11.3397,719.6033,7.55759999999998,1.05024532266597,0,0.0157582657000044,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
138,2022-07-25,3,2,"amb",2000,93.0000309768368,23647.9760973698,94.051,92.615,2459786,NA,110.884784498722,94.051,1,100,0,-1.43599999999999,14.8305,1373.5267575,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",59.7018,243.149,64.6803,NA,236.0152,NA,4.9785,238.1705,2.1553,0.904939948482286,0,0.0209030925324505,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
138,2022-08-30,3,2,"amb",2000,102.716597287084,31667.3211474839,104.609,103.126,2459822,NA,110.884784498722,94.051,1.11225824286823,111.225824286823,36,9.07500000000002,12.5196,1291.0962696,12.5695,0.0407706185056509,18,-6.27578449872219,0.293277777777778,-0.348654694373455,2.05294444444445,-2.44058286061418,10.558,"3","2","amb","2000",59.7018,243.149,64.6803,NA,236.0152,NA,4.9785,238.1705,2.1553,0.904939948482286,0,0.0209030925324505,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
138,2022-08-12,3,2,"amb",2000,110.884784498722,21377.7837614464,110.884784498722,110.218,2459804,NA,110.884784498722,94.051,1.17898570455096,117.898570455096,18,16.167,12.0067,1323.3544606,11.9345,0.0619032578571869,18,16.8337844987222,0.935210249929012,0.935210249929012,6.54647174950308,6.54647174950308,16.8337844987222,"3","2","amb","2000",59.7018,243.149,64.6803,NA,236.0152,NA,4.9785,238.1705,2.1553,0.904939948482286,0,0.0209030925324505,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
139,2022-08-30,3,2,"amb",2000,112.007565806118,34531.7081271373,114.594,112.454,2459822,NA,126.830672051615,105.2855,1.08841198455628,108.841198455628,36,7.16849999999999,12.5196,1407.8790984,12.5695,0.0407706185056509,18,-12.2366720516151,0.258569444444444,-0.679815113978615,1.80998611111111,-4.75870579785031,9.3085,"3","2","amb","2000",61.5927,297.7164,66.4436,NA,289.1652,NA,4.8509,292.8655,3.70029999999999,1.26348101773681,0,0.0165635761125841,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
139,2022-07-25,3,2,"amb",2000,103.788697313987,26391.309846656,105.2855,103.359,2459786,NA,126.830672051615,105.2855,1,100,0,-1.9265,14.8305,1532.8656495,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",61.5927,297.7164,66.4436,NA,289.1652,NA,4.8509,292.8655,3.70029999999999,1.26348101773681,0,0.0165635761125841,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
139,2022-08-12,3,2,"amb",2000,126.830672051615,24452.03545009,126.830672051615,126.068,2459804,NA,126.830672051615,105.2855,1.2046357005629,120.46357005629,18,20.7825,12.0067,1513.6606556,11.9345,0.0619032578571869,18,21.5451720516151,1.1969540028675,1.1969540028675,8.37867802007253,8.37867802007253,21.5451720516151,"3","2","amb","2000",61.5927,297.7164,66.4436,NA,289.1652,NA,4.8509,292.8655,3.70029999999999,1.26348101773681,0,0.0165635761125841,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
140,2022-08-30,3,2,"amb",2000,158.009214718167,48713.9243208861,164.916,158.639,2459822,NA,175.842394696049,148.3145,1.11193443661948,111.193443661948,36,10.3245,12.5196,1986.0968244,12.5695,0.0407706185056509,18,-10.9263946960493,0.461152777777777,-0.607021927558293,3.22806944444444,-4.24915349290805,16.6015,"3","2","amb","2000",66.4016,480.2052,75.3367,NA,465.9775,NA,8.93509999999999,471.2701,5.29259999999998,1.12305024231327,0,0.018959615727796,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
140,2022-08-12,3,2,"amb",2000,175.842394696049,33901.1407823079,175.842394696049,174.785,2459804,NA,175.842394696049,148.3145,1.18560487812081,118.560487812081,18,26.4705,12.0067,2098.5910595,11.9345,0.0619032578571869,18,27.5278946960493,1.52932748311385,1.52932748311385,10.7052923817969,10.7052923817969,27.5278946960493,"3","2","amb","2000",66.4016,480.2052,75.3367,NA,465.9775,NA,8.93509999999999,471.2701,5.29259999999998,1.12305024231327,0,0.018959615727796,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
140,2022-07-25,3,2,"amb",2000,146.608978272203,37279.6178390994,148.3145,146.002,2459786,NA,175.842394696049,148.3145,1,100,0,-2.3125,14.8305,2165.282661,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",66.4016,480.2052,75.3367,NA,465.9775,NA,8.93509999999999,471.2701,5.29259999999998,1.12305024231327,0,0.018959615727796,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
141,2022-08-12,3,2,"amb",2000,275.958423335707,53202.7863686602,275.958423335707,274.299,2459804,NA,275.958423335707,208.8645,1.32123181936474,132.123181936474,18,65.4345,12.0067,3293.4258033,11.9345,0.0619032578571869,18,67.0939233357074,3.72744018531708,3.72744018531708,26.0920812972195,26.0920812972195,67.0939233357074,"3","2","amb","2000",74.936,537.9577,85.6185,NA,519.8849,NA,10.6825,527.2752,7.39030000000004,1.40160204765937,0,0.0202598187815395,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
141,2022-08-30,3,2,"amb",2000,224.218321747086,69126.0593657507,228.9985,225.112,2459822,NA,275.958423335707,208.8645,1.0963974251249,109.63974251249,36,16.2475,12.5196,2818.3121952,12.5695,0.0407706185056509,18,-46.9599233357074,0.559277777777777,-2.60888462976152,3.91494444444444,-18.2621924083307,20.134,"3","2","amb","2000",74.936,537.9577,85.6185,NA,519.8849,NA,10.6825,527.2752,7.39030000000004,1.40160204765937,0,0.0202598187815395,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
141,2022-07-25,3,2,"amb",2000,206.627461795235,52541.0715057819,208.8645,205.772,2459786,NA,275.958423335707,208.8645,1,100,0,-3.0925,14.8305,3051.701646,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",74.936,537.9577,85.6185,NA,519.8849,NA,10.6825,527.2752,7.39030000000004,1.40160204765937,0,0.0202598187815395,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
142,2022-07-25,3,2,"amb",2000,156.433653574016,39777.828691949,156.4785,155.786,2459786,NA,207.685879416817,156.4785,1,100,0,-0.692499999999995,14.8305,2310.384273,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",63.9077,500.755,71.2755,NA,487.3674,NA,7.3678,493.3872,6.01980000000002,1.22009650838125,0,0.0149330991967363,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
142,2022-08-12,3,2,"amb",2000,207.685879416817,40040.3341229356,207.685879416817,206.437,2459804,NA,207.685879416817,156.4785,1.3272486598275,132.72486598275,18,49.9585,12.0067,2478.6271279,11.9345,0.0619032578571869,18,51.2073794168168,2.84485441204538,2.84485441204538,19.9139808843177,19.9139808843177,51.2073794168168,"3","2","amb","2000",63.9077,500.755,71.2755,NA,487.3674,NA,7.3678,493.3872,6.01980000000002,1.22009650838125,0,0.0149330991967363,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
142,2022-08-30,3,2,"amb",2000,165.53222985799,51033.254815882,172.6925,166.192,2459822,NA,207.685879416817,156.4785,1.10361806893599,110.361806893599,36,9.71350000000001,12.5196,2080.6573632,12.5695,0.0407706185056509,18,-34.9933794168168,0.450388888888889,-1.9440766342676,3.15272222222222,-13.6085364398732,16.214,"3","2","amb","2000",63.9077,500.755,71.2755,NA,487.3674,NA,7.3678,493.3872,6.01980000000002,1.22009650838125,0,0.0149330991967363,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
143,2022-08-30,3,2,"amb",2000,122.918079223517,37895.3975541444,127.317,123.408,2459822,NA,129.252233650341,118.139,1.07768814701326,107.768814701326,36,5.26899999999999,12.5196,1545.0187968,12.5695,0.0407706185056509,18,-1.93523365034144,0.254944444444444,-0.107512980574525,1.78461111111111,-0.752590864021673,9.178,"3","2","amb","2000",67.0822,342.3502,74.2978,NA,331.7744,NA,7.21559999999999,335.1346,3.36019999999996,1.00264192357338,0,0.0215304537341116,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
143,2022-07-25,3,2,"amb",2000,120.872425943355,30735.3471769433,118.139,120.372,2459786,NA,129.252233650341,118.139,1,100,0,2.23299999999999,14.8305,1785.176946,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",67.0822,342.3502,74.2978,NA,331.7744,NA,7.21559999999999,335.1346,3.36019999999996,1.00264192357338,0,0.0215304537341116,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
143,2022-08-12,3,2,"amb",2000,129.252233650341,24918.8949967503,129.252233650341,128.475,2459804,NA,129.252233650341,118.139,1.09406913593599,109.406913593599,18,10.336,12.0067,1542.5607825,11.9345,0.0619032578571869,18,11.1132336503414,0.617401869463413,0.617401869463413,4.32181308624389,4.32181308624389,11.1132336503414,"3","2","amb","2000",67.0822,342.3502,74.2978,NA,331.7744,NA,7.21559999999999,335.1346,3.36019999999996,1.00264192357338,0,0.0215304537341116,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
144,2022-07-25,3,2,"amb",2000,126.501731926793,32166.7627575928,127.3275,125.978,2459786,NA,150.111667878839,127.3275,1,100,0,-1.34949999999999,14.8305,1868.316729,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",55.2384,337.9027,61.6375,NA,327.1111,NA,6.3991,331.5036,4.39249999999996,1.32502331799714,0,0.0193032594517827,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
144,2022-08-30,3,2,"amb",2000,133.015832101516,41008.5145352471,138.7765,133.546,2459822,NA,150.111667878839,127.3275,1.08991773183326,108.991773183326,36,6.21850000000001,12.5196,1671.9425016,12.5695,0.0407706185056509,18,-11.3351678788387,0.318027777777778,-0.62973154882437,2.22619444444445,-4.40812084177059,11.449,"3","2","amb","2000",55.2384,337.9027,61.6375,NA,327.1111,NA,6.3991,331.5036,4.39249999999996,1.32502331799714,0,0.0193032594517827,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
144,2022-08-12,3,2,"amb",2000,150.111667878839,28940.4429155098,150.111667878839,149.209,2459804,NA,150.111667878839,127.3275,1.17894145317263,117.894145317263,18,21.8815,12.0067,1791.5077003,11.9345,0.0619032578571869,18,22.7841678788387,1.26578710437993,1.26578710437993,8.86050973065948,8.86050973065948,22.7841678788387,"3","2","amb","2000",55.2384,337.9027,61.6375,NA,327.1111,NA,6.3991,331.5036,4.39249999999996,1.32502331799714,0,0.0193032594517827,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
145,2022-07-25,3,2,"amb",2000,72.9620714870913,18552.7392240446,73.0255,72.66,2459786,NA,89.6832933763459,73.0255,1,100,0,-0.365499999999997,14.8305,1077.58413,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",55.0868,166.2442,57.5802,NA,161.9056,NA,2.4934,163.7508,1.84520000000001,1.12683418951236,0,0.0152267958385547,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
145,2022-08-12,3,2,"amb",2000,89.6832933763459,17290.2897496813,89.6832933763459,89.144,2459804,NA,89.6832933763459,73.0255,1.2281092683562,122.81092683562,18,16.1185,12.0067,1070.3252648,11.9345,0.0619032578571869,18,16.6577933763459,0.92543296535255,0.92543296535255,6.47803075746785,6.47803075746785,16.6577933763459,"3","2","amb","2000",55.0868,166.2442,57.5802,NA,161.9056,NA,2.4934,163.7508,1.84520000000001,1.12683418951236,0,0.0152267958385547,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
145,2022-08-30,3,2,"amb",2000,78.6963360515534,24261.9227339634,81.682,79.01,2459822,NA,89.6832933763459,73.0255,1.11854078369885,111.854078369885,36,5.98450000000001,12.5196,989.173596,12.5695,0.0407706185056509,18,-8.00129337634588,0.240458333333334,-0.444516298685882,1.68320833333333,-3.11161409080118,8.65650000000001,"3","2","amb","2000",55.0868,166.2442,57.5802,NA,161.9056,NA,2.4934,163.7508,1.84520000000001,1.12683418951236,0,0.0152267958385547,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
147,2022-08-12,3,2,"amb",2000,178.299168033851,34374.7888973658,178.299168033851,177.227,2459804,NA,178.299168033851,133.0575,1.34001591818463,134.001591818463,18,44.1695,12.0067,2127.9114209,11.9345,0.0619032578571869,18,45.2416680338514,2.51342600188063,2.51342600188063,17.5939820131644,17.5939820131644,45.2416680338514,"3","2","amb","2000",60.466,420.4552,68.997,NA,407.3805,NA,8.531,411.9242,4.54370000000001,1.10304274427189,0,0.0207101209397263,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
147,2022-07-25,3,2,"amb",2000,133.090008158926,33842.0245529266,133.0575,132.539,2459786,NA,178.299168033851,133.0575,1,100,0,-0.518500000000017,14.8305,1965.6196395,14.7691,0.0580822118495276,NA,NA,NA,NA,NA,NA,0,"3","2","amb","2000",60.466,420.4552,68.997,NA,407.3805,NA,8.531,411.9242,4.54370000000001,1.10304274427189,0,0.0207101209397263,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
147,2022-08-30,3,2,"amb",2000,147.517033931342,45479.2060057416,148.046,148.105,2459822,NA,178.299168033851,133.0575,1.11264678804276,111.264678804276,36,15.0475,12.5196,1854.215358,12.5695,0.0407706185056509,18,-30.2531680338514,0.416347222222222,-1.68073155743619,2.91443055555555,-11.7651209020533,14.9885,"3","2","amb","2000",60.466,420.4552,68.997,NA,407.3805,NA,8.531,411.9242,4.54370000000001,1.10304274427189,0,0.0207101209397263,2,1950.52852455893,7.91,34.03,16.4,2.66428734111732
148,2022-07-25,4,11,"low",2000,122.321987541599,61632.0582214784,125.711,121.937,2459786,NA,116.436733927146,125.711,1,100,0,-3.77400000000002,14.1072,1720.1896464,14.0628,0.0279106311883727,NA,NA,NA,NA,NA,NA,0,"4","11","low","2000",61.4084,321.0409,66.4358,NA,311.7293,NA,5.0274,316.0135,4.2842,1.35570157604026,0,0.0159088140221858,11,1482.96240894949,7.77,26.565,16.2,1.23407712900643
148,2022-08-30,4,11,"low",2000,125.54757266719,13811.7055086891,126.943,126.812,2459822,NA,116.436733927146,125.711,1.00980025614306,100.980025614306,36,1.10099999999998,12.1037,1534.8944044,12.2256,0.111129968955273,18,10.5062660728542,0.0342222222222218,0.583681448491901,0.239555555555553,4.08577013944331,1.23199999999999,"4","11","low","2000",61.4084,321.0409,66.4358,NA,311.7293,NA,5.0274,316.0135,4.2842,1.35570157604026,0,0.0159088140221858,11,1482.96240894949,7.77,26.565,16.2,1.23407712900643
152,2022-08-12,4,11,"low",2000,165.144596985019,16426.2987303348,165.144596985019,167.454,2459804,NA,165.144596985019,154.1045,1.07164032838119,107.164032838119,18,13.3495,12.6,2109.9204,12.7762,0.128447706609863,18,11.040096985019,0.613338721389946,0.613338721389946,4.29337104972962,4.29337104972962,11.040096985019,"4","11","low","2000",56.1832,616.5219,64.6798,NA,600.5958,NA,8.4966,608.0253,7.4294999999999,1.22190639106628,0,0.013974089565023,11,1482.96240894949,7.77,26.565,16.2,1.23407712900643
152,2022-08-30,4,11,"low",2000,156.120661897985,17175.1039080033,159.4715,157.693,2459822,NA,165.144596985019,154.1045,1.03482701673215,103.482701673215,36,3.58850000000001,12.1037,1908.6687641,12.2256,0.111129968955273,18,-5.67309698501904,0.149083333333333,-0.31517205472328,1.04358333333333,-2.20620438306296,5.36699999999999,"4","11","low","2000",56.1832,616.5219,64.6798,NA,600.5958,NA,8.4966,608.0253,7.4294999999999,1.22190639106628,0,0.013974089565023,11,1482.96240894949,7.77,26.565,16.2,1.23407712900643
152,2022-07-25,4,11,"low",2000,150.484624626675,75821.8316496404,154.1045,150.011,2459786,NA,165.144596985019,154.1045,1,100,0,-4.09350000000001,14.1072,2116.2351792,14.0628,0.0279106311883727,NA,NA,NA,NA,NA,NA,0,"4","11","low","2000",56.1832,616.5219,64.6798,NA,600.5958,NA,8.4966,608.0253,7.4294999999999,1.22190639106628,0,0.013974089565023,11,1482.96240894949,7.77,26.565,16.2,1.23407712900643
153,2022-07-25,4,11,"low",2000,157.485659185937,79349.3100551096,158.1175,156.99,2459786,NA,166.884269188021,158.1175,1,100,0,-1.1275,14.1072,2214.689328,14.0628,0.0279106311883727,NA,NA,NA,NA,NA,NA,0,"4","11","low","2000",54.7183,447.414,60.8973,NA,434.6174,NA,6.179,441.235,6.61760000000001,1.49979036114542,0,0.0140038754858522,11,1482.96240894949,7.77,26.565,16.2,1.23407712900643
