"","CV_ID","Date","Plate.x","Bucket#.x","sal.treat.x","TA.treat.x","SA.mm2","SA.mm2.SE","SA.mm2.1","date.numb","notes.x","SA.start","grow.ratio","grow.perc","dps","mm2.diff.start","pixel ratio_original","pixels measured","pixel ratio_MEDIAN","pixel ratio_SE","Diff_time","Diff_growth","Net_growth","incr_growth","Plate.y","Bucket#.y","sal.treat.y","TA.treat.y","tare boat (mg)","shell+gut+boat (mg)","boat+gut (mg)","notes.y","post muff","post muff.2","gut.wt","shell.wt","orgC.shell.wt","%oc.ic.shell","code","CI","bucket","med.ta","med.S","med.pH"
"459",164,2022-08-30,4,11,"low",2000,162.723166094098,17901.4568086551,164.362,2459822,NA,155.543,1.05669814777907,105.669814777907,36,8.81899999999999,12.1037,1989.3883394,12.2256,0.111129968955273,21,3.08716609409763,7.18016609409761,0.147007909242744,"4","11","low","2000",67.094,372.4301,74.3253,NA,360.4222,NA,7.2313,365.1988,4.7766,1.30794515206512,0,0.019800996060228,11,1412.87019671586,26.565,7.98
"460",165,2022-07-25,4,11,"low",2000,104.492873453366,52648.8408980218,104.164,2459786,NA,104.164,1,100,0,0,14.1072,1469.4623808,14.0628,0.0279106311883727,NA,NA,0.328873453366342,NA,"4","11","low","2000",65.303,296.4142,69.393,NA,288.492,NA,4.09,292.3242,3.83219999999997,1.31094175576294,0,0.013991315122046,11,1412.87019671586,26.565,7.98
"461",165,2022-08-09,4,11,"low",2000,111.91,33776.4622648786,111.91,2459801,NA,104.164,1.07436350370569,107.436350370569,15,7.746,12.8316,1435.984356,12.8316,0.0425143505183835,15,7.41712654663365,7.746,0.49447510310891,"4","11","low","2000",65.303,296.4142,69.393,NA,288.492,NA,4.09,292.3242,3.83219999999997,1.31094175576294,0,0.013991315122046,11,1412.87019671586,26.565,7.98
"462",165,2022-08-30,4,11,"low",2000,107.950795102081,11875.8535884336,109.038,2459822,NA,104.164,1.04679159786491,104.679159786491,36,4.874,12.1037,1319.7632406,12.2256,0.111129968955273,21,-3.95920489791912,3.78679510208087,-0.188533566567577,"4","11","low","2000",65.303,296.4142,69.393,NA,288.492,NA,4.09,292.3242,3.83219999999997,1.31094175576294,0,0.013991315122046,11,1412.87019671586,26.565,7.98
"463",166,2022-08-30,4,11,"low",2000,107.605274939471,11837.8423180292,108.689,2459822,NA,103.265,1.05252505689246,105.252505689246,36,5.42399999999999,12.1037,1315.5390493,12.2256,0.111129968955273,21,3.20827493947128,4.34027493947127,0.15277499711768,"4","11","low","2000",61.5638,335.6702,67.2041,NA,325.4936,NA,5.6403,330.0299,4.53630000000001,1.37451182453469,0,0.017090269699806,11,1412.87019671586,26.565,7.98
"464",166,2022-08-09,4,11,"low",2000,104.397,31508.9029672641,104.397,2459801,NA,103.265,1.01096208783228,101.096208783228,15,1.13200000000001,12.8316,1339.5805452,12.8316,0.0425143505183835,15,0.805964928748153,1.13199999999999,0.0537309952498769,"4","11","low","2000",61.5638,335.6702,67.2041,NA,325.4936,NA,5.6403,330.0299,4.53630000000001,1.37451182453469,0,0.017090269699806,11,1412.87019671586,26.565,7.98
"465",166,2022-07-25,4,11,"low",2000,103.591035071252,52194.4487090954,103.265,2459786,NA,103.265,1,100,0,0,14.1072,1456.780008,14.0628,0.0279106311883727,NA,NA,0.326035071251837,NA,"4","11","low","2000",61.5638,335.6702,67.2041,NA,325.4936,NA,5.6403,330.0299,4.53630000000001,1.37451182453469,0,0.017090269699806,11,1412.87019671586,26.565,7.98
"466",167,2022-07-25,4,11,"low",2000,104.684476491168,52745.3802841007,104.355,2459786,NA,104.355,1,100,0,0,14.1072,1472.156856,14.0628,0.0279106311883727,NA,NA,0.329476491168194,NA,"4","11","low","2000",61.6943,250.3836,65.2929,NA,243.9252,NA,3.5986,246.785,2.85980000000001,1.15882245679438,0,0.0145819235366817,11,1412.87019671586,26.565,7.98
"467",167,2022-08-30,4,11,"low",2000,107.855752306635,11865.397766202,108.942,2459822,NA,104.355,1.0439557280437,104.39557280437,36,4.58699999999999,12.1037,1318.6012854,12.2256,0.111129968955273,21,2.29875230663525,3.50075230663523,0.10946439555406,"4","11","low","2000",61.6943,250.3836,65.2929,NA,243.9252,NA,3.5986,246.785,2.85980000000001,1.15882245679438,0,0.0145819235366817,11,1412.87019671586,26.565,7.98
"468",167,2022-08-09,4,11,"low",2000,105.557,31859.0119497256,105.557,2459801,NA,104.355,1.0115183747784,101.15183747784,15,1.202,12.8316,1354.4652012,12.8316,0.0425143505183835,15,0.87252350883179,1.20199999999998,0.0581682339221193,"4","11","low","2000",61.6943,250.3836,65.2929,NA,243.9252,NA,3.5986,246.785,2.85980000000001,1.15882245679438,0,0.0145819235366817,11,1412.87019671586,26.565,7.98
"469",168,2022-08-30,4,11,"low",2000,140.273265786546,15431.7044656983,141.686,2459822,NA,130.183,1.08836023136661,108.836023136661,36,11.503,12.1037,1714.9248382,12.2256,0.111129968955273,21,1.12326578654626,10.0902657865463,0.0534888469783931,"4","11","low","2000",74.2008,327.175,79.4631,NA,317.6185,NA,5.2623,321.9127,4.29420000000003,1.33396414618001,0,0.0163469785441829,11,1412.87019671586,26.565,7.98
"470",168,2022-07-25,4,11,"low",2000,130.594022356856,65799.9314026647,130.183,2459786,NA,130.183,1,100,0,0,14.1072,1836.5176176,14.0628,0.0279106311883727,NA,NA,0.411022356856392,NA,"4","11","low","2000",74.2008,327.175,79.4631,NA,317.6185,NA,5.2623,321.9127,4.29420000000003,1.33396414618001,0,0.0163469785441829,11,1412.87019671586,26.565,7.98
"471",168,2022-08-09,4,11,"low",2000,139.15,41997.9869909557,139.15,2459801,NA,130.183,1.06887996128527,106.887996128527,15,8.96700000000001,12.8316,1785.51714,12.8316,0.0425143505183835,15,8.55597764314362,8.96700000000001,0.570398509542908,"4","11","low","2000",74.2008,327.175,79.4631,NA,317.6185,NA,5.2623,321.9127,4.29420000000003,1.33396414618001,0,0.0163469785441829,11,1412.87019671586,26.565,7.98
"472",169,2022-08-09,4,11,"low",2000,169.633,51198.3077774832,169.633,2459801,NA,153.92,1.1020854989605,110.20854989605,15,15.713,12.8316,2176.6628028,12.8316,0.0425143505183835,15,15.2270336206161,15.713,1.01513557470774,"4","11","low","2000",65.17,398.9778,72.8963,NA,386.4998,NA,7.72629999999999,391.2515,4.75170000000001,1.214487356598,0,0.01974765591953,11,1412.87019671586,26.565,7.98
"473",169,2022-08-30,4,11,"low",2000,171.210685733216,18835.1835169003,172.935,2459822,NA,153.92,1.1235382016632,112.35382016632,36,19.015,12.1037,2093.1533595,12.2256,0.111129968955273,21,1.57768573321553,17.2906857332156,0.0751278920578825,"4","11","low","2000",65.17,398.9778,72.8963,NA,386.4998,NA,7.72629999999999,391.2515,4.75170000000001,1.214487356598,0,0.01974765591953,11,1412.87019671586,26.565,7.98
"474",169,2022-07-25,4,11,"low",2000,154.405966379384,77797.6036924802,153.92,2459786,NA,153.92,1,100,0,0,14.1072,2171.380224,14.0628,0.0279106311883727,NA,NA,0.485966379383939,NA,"4","11","low","2000",65.17,398.9778,72.8963,NA,386.4998,NA,7.72629999999999,391.2515,4.75170000000001,1.214487356598,0,0.01974765591953,11,1412.87019671586,26.565,7.98
"475",170,2022-08-09,4,11,"low",2000,147.282,44452.3716852457,147.282,2459801,NA,135.971,1.08318685602077,108.318685602077,15,11.311,12.8316,1889.8637112,12.8316,0.0425143505183835,15,10.881703387661,11.311,0.725446892510737,"4","11","low","2000",50.7952,407.643,57.5225,NA,394.3326,NA,6.7273,400.9157,6.58309999999996,1.64201601483802,0,0.0167798367587001,11,1412.87019671586,26.565,7.98
"476",170,2022-07-25,4,11,"low",2000,136.400296612339,68725.4286101236,135.971,2459786,NA,135.971,1,100,0,0,14.1072,1918.1700912,14.0628,0.0279106311883727,NA,NA,0.429296612338959,NA,"4","11","low","2000",50.7952,407.643,57.5225,NA,394.3326,NA,6.7273,400.9157,6.58309999999996,1.64201601483802,0,0.0167798367587001,11,1412.87019671586,26.565,7.98
"477",170,2022-08-30,4,11,"low",2000,141.442490176351,15560.33286211,142.867,2459822,NA,135.971,1.05071669694273,105.071669694273,36,6.89599999999999,12.1037,1729.2193079,12.2256,0.111129968955273,21,-5.83950982364877,5.47149017635124,-0.278071896364227,"4","11","low","2000",50.7952,407.643,57.5225,NA,394.3326,NA,6.7273,400.9157,6.58309999999996,1.64201601483802,0,0.0167798367587001,11,1412.87019671586,26.565,7.98
"478",171,2022-08-30,4,11,"low",2000,301.219329611635,33137.6591815853,304.253,2459822,NA,288.399,1.05497245136079,105.497245136079,36,15.854,12.1037,3682.5870361,12.2256,0.111129968955273,21,-8.1276703883654,12.8203296116346,-0.387031923255495,"4","11","low","2000",69.4271,985.1518,86.057,NA,953.6477,NA,16.6299,968.5219,14.8742,1.53576289808212,0,0.0171703912941979,11,1412.87019671586,26.565,7.98
"479",171,2022-08-09,4,11,"low",2000,309.347,93366.5201702564,309.347,2459801,NA,288.399,1.07263548070555,107.263548070555,15,20.948,12.8316,3969.4169652,12.8316,0.0425143505183835,15,20.0374476491168,20.948,1.33582984327445,"4","11","low","2000",69.4271,985.1518,86.057,NA,953.6477,NA,16.6299,968.5219,14.8742,1.53576289808212,0,0.0171703912941979,11,1412.87019671586,26.565,7.98
"480",171,2022-07-25,4,11,"low",2000,289.309552350883,145768.913119202,288.399,2459786,NA,288.399,1,100,0,0,14.1072,4068.5023728,14.0628,0.0279106311883727,NA,NA,0.910552350883222,NA,"4","11","low","2000",69.4271,985.1518,86.057,NA,953.6477,NA,16.6299,968.5219,14.8742,1.53576289808212,0,0.0171703912941979,11,1412.87019671586,26.565,7.98
"481",172,2022-07-25,4,11,"low",2000,98.9785179622835,49870.4272578349,98.667,2459786,NA,98.667,1,100,0,0,14.1072,1391.9151024,14.0628,0.0279106311883727,NA,NA,0.311517962283475,NA,"4","11","low","2000",52.6166,313.7386,57.3325,NA,304.2887,NA,4.7159,309.0227,4.73400000000001,1.53192629538219,0,0.0152606912048856,11,1412.87019671586,26.565,7.98
"482",172,2022-08-30,4,11,"low",2000,110.410027434236,12146.3979886764,111.522,2459822,NA,98.667,1.13028672200432,113.028672200432,36,12.855,12.1037,1349.8288314,12.2256,0.111129968955273,21,2.48402743423637,11.7430274342364,0.118287020677922,"4","11","low","2000",52.6166,313.7386,57.3325,NA,304.2887,NA,4.7159,309.0227,4.73400000000001,1.53192629538219,0,0.0152606912048856,11,1412.87019671586,26.565,7.98
"483",172,2022-08-09,4,11,"low",2000,107.926,32574.0190009766,107.926,2459801,NA,98.667,1.09384089918615,109.384089918615,15,9.259,12.8316,1384.8632616,12.8316,0.0425143505183835,15,8.94748203771653,9.259,0.596498802514435,"4","11","low","2000",52.6166,313.7386,57.3325,NA,304.2887,NA,4.7159,309.0227,4.73400000000001,1.53192629538219,0,0.0152606912048856,11,1412.87019671586,26.565,7.98
"484",173,2022-07-25,4,11,"low",2000,162.400126631965,81825.4694917615,161.889,2459786,NA,161.889,1,100,0,0,14.1072,2283.8005008,14.0628,0.0279106311883727,NA,NA,0.511126631965226,NA,"4","11","low","2000",53.9119,423.7915,61.0869,NA,410.86,NA,7.175,416.6165,5.75649999999997,1.38172635985372,0,0.0172220735376539,11,1412.87019671586,26.565,7.98
"485",173,2022-08-09,4,11,"low",2000,161.634,48784.064888941,161.634,2459801,NA,161.889,0.998424846654189,99.8424846654189,15,-0.255000000000024,12.8316,2074.0228344,12.8316,0.0425143505183835,15,-0.76612663196525,-0.255000000000024,-0.0510751087976833,"4","11","low","2000",53.9119,423.7915,61.0869,NA,410.86,NA,7.175,416.6165,5.75649999999997,1.38172635985372,0,0.0172220735376539,11,1412.87019671586,26.565,7.98
"486",173,2022-08-30,4,11,"low",2000,154.728680956354,17021.9696782363,156.287,2459822,NA,161.889,0.965396042967712,96.5396042967712,36,-5.602,12.1037,1891.6509619,12.2256,0.111129968955273,21,-6.9053190436461,-7.16031904364613,-0.3288247163641,"4","11","low","2000",53.9119,423.7915,61.0869,NA,410.86,NA,7.175,416.6165,5.75649999999997,1.38172635985372,0,0.0172220735376539,11,1412.87019671586,26.565,7.98
"487",174,2022-08-30,4,11,"low",2000,95.4487073845046,10500.4773057181,96.41,2459822,NA,88.763,1.08615076101529,108.615076101529,36,7.64699999999999,12.1037,1166.917717,12.2256,0.111129968955273,21,-0.0932926154953577,6.68570738450464,-0.00444250549977894,"4","11","low","2000",68.5116,245.5788,71.8173,NA,239.6517,NA,3.3057,242.2731,2.62139999999999,1.08200208772662,0,0.0136445193461429,11,1412.87019671586,26.565,7.98
"488",174,2022-07-25,4,11,"low",2000,89.0432484000341,44864.5315524664,88.763,2459786,NA,88.763,1,100,0,0,14.1072,1252.1973936,14.0628,0.0279106311883727,NA,NA,0.280248400034139,NA,"4","11","low","2000",68.5116,245.5788,71.8173,NA,239.6517,NA,3.3057,242.2731,2.62139999999999,1.08200208772662,0,0.0136445193461429,11,1412.87019671586,26.565,7.98
"489",174,2022-08-09,4,11,"low",2000,95.542,28836.3037951124,95.542,2459801,NA,88.763,1.07637191171997,107.637191171997,15,6.779,12.8316,1225.9567272,12.8316,0.0425143505183835,15,6.49875159996586,6.779,0.43325010666439,"4","11","low","2000",68.5116,245.5788,71.8173,NA,239.6517,NA,3.3057,242.2731,2.62139999999999,1.08200208772662,0,0.0136445193461429,11,1412.87019671586,26.565,7.98
"490",175,2022-08-09,4,11,"low",2000,81.494,24596.3632902691,81.494,2459801,NA,74.327,1.09642525596351,109.642525596351,15,7.167,12.8316,1045.6984104,12.8316,0.0425143505183835,15,6.93232989162897,7.167,0.462155326108598,"4","11","low","2000",63.9207,209.1274,66.4454,NA,204.0407,NA,2.52470000000001,206.6027,2.562,1.24006123830908,0,0.0122200726321583,11,1412.87019671586,26.565,7.98
"491",175,2022-07-25,4,11,"low",2000,74.561670108371,37567.9735554248,74.327,2459786,NA,74.327,1,100,0,0,14.1072,1048.5458544,14.0628,0.0279106311883727,NA,NA,0.234670108371034,NA,"4","11","low","2000",63.9207,209.1274,66.4454,NA,204.0407,NA,2.52470000000001,206.6027,2.562,1.24006123830908,0,0.0122200726321583,11,1412.87019671586,26.565,7.98
"492",175,2022-08-30,4,11,"low",2000,82.5605083104306,9082.62424518662,83.392,2459822,NA,74.327,1.12196106394715,112.196106394715,36,9.065,12.1037,1009.3517504,12.2256,0.111129968955273,21,1.06650831043056,8.23350831043057,0.050786110020503,"4","11","low","2000",63.9207,209.1274,66.4454,NA,204.0407,NA,2.52470000000001,206.6027,2.562,1.24006123830908,0,0.0122200726321583,11,1412.87019671586,26.565,7.98
"493",176,2022-08-09,4,11,"low",2000,163.942,49480.6610368039,163.942,2459801,NA,150.041,1.09264800954406,109.264800954406,15,13.901,12.8316,2103.6381672,12.8316,0.0425143505183835,15,13.427280655346,13.901,0.895152043689734,"4","11","low","2000",70.1226,321.6468,76.7574,NA,310.9623,NA,6.6348,315.012,4.04969999999996,1.285570073521,0,0.0210620547788656,11,1412.87019671586,26.565,7.98
"494",176,2022-08-30,4,11,"low",2000,155.924636132378,17153.5387746506,157.495,2459822,NA,150.041,1.04967975420052,104.967975420052,36,7.45400000000001,12.1037,1906.2722315,12.2256,0.111129968955273,21,-8.01736386762204,5.88363613237797,-0.381779231791526,"4","11","low","2000",70.1226,321.6468,76.7574,NA,310.9623,NA,6.6348,315.012,4.04969999999996,1.285570073521,0,0.0210620547788656,11,1412.87019671586,26.565,7.98
"495",176,2022-07-25,4,11,"low",2000,150.514719344654,75836.9949039983,150.041,2459786,NA,150.041,1,100,0,0,14.1072,2116.6583952,14.0628,0.0279106311883727,NA,NA,0.473719344654,NA,"4","11","low","2000",70.1226,321.6468,76.7574,NA,310.9623,NA,6.6348,315.012,4.04969999999996,1.285570073521,0,0.0210620547788656,11,1412.87019671586,26.565,7.98
"496",177,2022-08-09,4,11,"low",2000,186.468,56279.415294499,186.468,2459801,NA,183.406,1.01669520081131,101.669520081131,15,3.06199999999998,12.8316,2392.6827888,12.8316,0.0425143505183835,15,2.48293847597915,3.06199999999998,0.165529231731944,"4","11","low","2000",39.1933,373.5978,45.8587,NA,360.1157,NA,6.6654,366.9324,6.8167,1.85775363527451,0,0.0181651988213633,11,1412.87019671586,26.565,7.98
"497",177,2022-08-30,4,11,"low",2000,189.403460828098,20836.6021557331,191.311,2459822,NA,183.406,1.0431010981102,104.31010981102,36,7.905,12.1037,2315.5709507,12.2256,0.111129968955273,21,2.93546082809843,5.99746082809841,0.139783848957068,"4","11","low","2000",39.1933,373.5978,45.8587,NA,360.1157,NA,6.6654,366.9324,6.8167,1.85775363527451,0,0.0181651988213633,11,1412.87019671586,26.565,7.98
"498",177,2022-07-25,4,11,"low",2000,183.985061524021,92701.0609590893,183.406,2459786,NA,183.406,1,100,0,0,14.1072,2587.3451232,14.0628,0.0279106311883727,NA,NA,0.57906152402083,NA,"4","11","low","2000",39.1933,373.5978,45.8587,NA,360.1157,NA,6.6654,366.9324,6.8167,1.85775363527451,0,0.0181651988213633,11,1412.87019671586,26.565,7.98
"499",178,2022-07-25,4,11,"low",2000,150.897925420258,76030.0736761561,150.423,2459786,NA,150.423,1,100,0,0,14.1072,2122.0473456,14.0628,0.0279106311883727,NA,NA,0.474925420257705,NA,"4","11","low","2000",65.3317,469.4678,71.2674,NA,456.4357,NA,5.9357,463.5321,7.09640000000002,1.53094035990172,0,0.0128053698977913,11,1412.87019671586,26.565,7.98
"500",178,2022-08-30,4,11,"low",2000,159.945144385552,17595.8418380105,161.556,2459822,NA,150.423,1.07401128816737,107.401128816737,36,11.133,12.1037,1955.4253572,12.2256,0.111129968955273,21,-7.39785561444833,9.52214438555166,-0.352278838783254,"4","11","low","2000",65.3317,469.4678,71.2674,NA,456.4357,NA,5.9357,463.5321,7.09640000000002,1.53094035990172,0,0.0128053698977913,11,1412.87019671586,26.565,7.98
"501",178,2022-08-09,4,11,"low",2000,167.343,50507.1443552102,167.343,2459801,NA,150.423,1.11248279850821,111.248279850821,15,16.92,12.8316,2147.2784388,12.8316,0.0425143505183835,15,16.4450745797423,16.92,1.09633830531615,"4","11","low","2000",65.3317,469.4678,71.2674,NA,456.4357,NA,5.9357,463.5321,7.09640000000002,1.53094035990172,0,0.0128053698977913,11,1412.87019671586,26.565,7.98
"502",179,2022-08-30,4,11,"low",2000,130.473957564455,14353.665627694,131.788,2459822,NA,130.806,1.00750730088834,100.750730088834,36,0.981999999999999,12.1037,1595.1224156,12.2256,0.111129968955273,21,-2.85104243554508,-0.332042435545105,-0.135763925502147,"4","11","low","2000",64.3055,333.9976,70.015,NA,323.6073,NA,5.70950000000001,328.2881,4.68079999999996,1.42582079581927,0,0.0173917361000902,11,1412.87019671586,26.565,7.98
"503",179,2022-07-25,4,11,"low",2000,131.218989333561,66114.821651498,130.806,2459786,NA,130.806,1,100,0,0,14.1072,1845.3064032,14.0628,0.0279106311883727,NA,NA,0.412989333560887,NA,"4","11","low","2000",64.3055,333.9976,70.015,NA,323.6073,NA,5.70950000000001,328.2881,4.68079999999996,1.42582079581927,0,0.0173917361000902,11,1412.87019671586,26.565,7.98
"504",179,2022-08-09,4,11,"low",2000,133.325,40239.8966264403,133.325,2459801,NA,130.806,1.01925752641316,101.925752641316,15,2.51899999999998,12.8316,1710.77307,12.8316,0.0425143505183835,15,2.10601066643909,2.51899999999998,0.140400711095939,"4","11","low","2000",64.3055,333.9976,70.015,NA,323.6073,NA,5.70950000000001,328.2881,4.68079999999996,1.42582079581927,0,0.0173917361000902,11,1412.87019671586,26.565,7.98
"505",180,2022-08-30,4,11,"low",2000,117.148165619683,12887.6722189711,118.328,2459822,NA,118.113,1.00182029073853,100.182029073853,36,0.215000000000003,12.1037,1432.2066136,12.2256,0.111129968955273,21,-4.4308343803167,-0.964834380316702,-0.210992113348414,"4","11","low","2000",62.901,301.4265,67.86,NA,292.3246,NA,4.959,296.4675,4.1429,1.39742130250365,0,0.0167269599534519,11,1412.87019671586,26.565,7.98
"506",180,2022-08-09,4,11,"low",2000,121.579,36694.74136093,121.579,2459801,NA,118.113,1.02934477999881,102.934477999881,15,3.46599999999999,12.8316,1560.0530964,12.8316,0.0425143505183835,15,3.09308584350198,3.46599999999999,0.206205722900132,"4","11","low","2000",62.901,301.4265,67.86,NA,292.3246,NA,4.959,296.4675,4.1429,1.39742130250365,0,0.0167269599534519,11,1412.87019671586,26.565,7.98
"507",180,2022-07-25,4,11,"low",2000,118.485914156498,59699.2487326528,118.113,2459786,NA,118.113,1,100,0,0,14.1072,1666.2437136,14.0628,0.0279106311883727,NA,NA,0.372914156498013,NA,"4","11","low","2000",62.901,301.4265,67.86,NA,292.3246,NA,4.959,296.4675,4.1429,1.39742130250365,0,0.0167269599534519,11,1412.87019671586,26.565,7.98
"508",181,2022-07-25,4,11,"low",2000,270.703994538783,136394.483833311,269.852,2459786,NA,269.852,1,100,0,0,14.1072,3806.8561344,14.0628,0.0279106311883727,NA,NA,0.851994538783231,NA,"4","11","low","2000",60.1364,927.7376,77.0856,NA,894.8202,NA,16.9492,910.7884,15.9682,1.75322830198541,0,0.018609371836532,11,1412.87019671586,26.565,7.98
"509",181,2022-08-09,4,11,"low",2000,286.821,86567.7659125614,286.821,2459801,NA,269.852,1.06288261713828,106.288261713828,15,16.9690000000001,12.8316,3680.3723436,12.8316,0.0425143505183835,15,16.1170054612168,16.9690000000001,1.07446703074779,"4","11","low","2000",60.1364,927.7376,77.0856,NA,894.8202,NA,16.9492,910.7884,15.9682,1.75322830198541,0,0.018609371836532,11,1412.87019671586,26.565,7.98
"510",181,2022-08-30,4,11,"low",2000,280.431688195262,30850.7748128667,283.256,2459822,NA,269.852,1.0496716718794,104.96716718794,36,13.404,12.1037,3428.4456472,12.2256,0.111129968955273,21,-6.38931180473764,10.5796881952624,-0.304252943082745,"4","11","low","2000",60.1364,927.7376,77.0856,NA,894.8202,NA,16.9492,910.7884,15.9682,1.75322830198541,0,0.018609371836532,11,1412.87019671586,26.565,7.98
"511",182,2022-07-25,4,11,"low",2000,104.195938902637,52499.2301216901,103.868,2459786,NA,103.868,1,100,0,0,14.1072,1465.2866496,14.0628,0.0279106311883727,NA,NA,0.327938902636745,NA,"4","11","low","2000",58.9721,319.2564,62.5016,NA,310.835,NA,3.52950000000001,315.7269,4.8919,1.549408681997,0,0.0111789651119369,11,1412.87019671586,26.565,7.98
"512",182,2022-08-30,4,11,"low",2000,110.457548831959,12151.6258997922,111.57,2459822,NA,103.868,1.07415180806408,107.415180806408,36,7.702,12.1037,1350.409809,12.2256,0.111129968955273,21,-5.57645116804083,6.58954883195918,-0.26554529371623,"4","11","low","2000",58.9721,319.2564,62.5016,NA,310.835,NA,3.52950000000001,315.7269,4.8919,1.549408681997,0,0.0111789651119369,11,1412.87019671586,26.565,7.98
"513",182,2022-08-09,4,11,"low",2000,116.034,35021.1600611466,116.034,2459801,NA,103.868,1.11712943351176,111.712943351176,15,12.166,12.8316,1488.9018744,12.8316,0.0425143505183835,15,11.8380610973633,12.166,0.789204073157551,"4","11","low","2000",58.9721,319.2564,62.5016,NA,310.835,NA,3.52950000000001,315.7269,4.8919,1.549408681997,0,0.0111789651119369,11,1412.87019671586,26.565,7.98
"514",183,2022-08-09,4,11,"low",2000,229.359,69224.6949210105,229.359,2459801,NA,205.178,1.1178537659983,111.78537659983,15,24.181,12.8316,2943.0429444,12.8316,0.0425143505183835,15,23.533198481099,24.181,1.56887989873994,"4","11","low","2000",74.9766,634.3039,87.4445,NA,613.1635,NA,12.4679,621.836,8.6725,1.39466032844673,0,0.0200501418380409,11,1412.87019671586,26.565,7.98
"515",183,2022-08-30,4,11,"low",2000,213.197820679558,23454.2608173411,215.345,2459822,NA,205.178,1.04955209622864,104.955209622864,36,10.167,12.1037,2606.4712765,12.2256,0.111129968955273,21,-16.1611793204424,8.01982067955765,-0.769579967640112,"4","11","low","2000",74.9766,634.3039,87.4445,NA,613.1635,NA,12.4679,621.836,8.6725,1.39466032844673,0,0.0200501418380409,11,1412.87019671586,26.565,7.98
"516",183,2022-07-25,4,11,"low",2000,205.825801518901,103705.54008846,205.178,2459786,NA,205.178,1,100,0,0,14.1072,2894.4870816,14.0628,0.0279106311883727,NA,NA,0.647801518900962,NA,"4","11","low","2000",74.9766,634.3039,87.4445,NA,613.1635,NA,12.4679,621.836,8.6725,1.39466032844673,0,0.0200501418380409,11,1412.87019671586,26.565,7.98
"517",184,2022-08-30,4,11,"low",2000,123.966496163787,13637.7685492738,125.215,2459822,NA,110.948,1.12859177272236,112.859177272236,36,14.267,12.1037,1515.5647955,12.2256,0.111129968955273,21,1.98049616378745,13.0184961637875,0.0943093411327357,"4","11","low","2000",70.5936,289.0037,75.1049,NA,280.463,NA,4.51130000000001,284.4924,4.02939999999995,1.41634715022263,0,0.0158573656097667,11,1412.87019671586,26.565,7.98
"518",184,2022-07-25,4,11,"low",2000,111.298292345763,56077.7581501643,110.948,2459786,NA,110.948,1,100,0,0,14.1072,1565.1656256,14.0628,0.0279106311883727,NA,NA,0.350292345763293,NA,"4","11","low","2000",70.5936,289.0037,75.1049,NA,280.463,NA,4.51130000000001,284.4924,4.02939999999995,1.41634715022263,0,0.0158573656097667,11,1412.87019671586,26.565,7.98
"519",184,2022-08-09,4,11,"low",2000,121.986,36817.5813228798,121.986,2459801,NA,110.948,1.09948804845513,109.948804845513,15,11.038,12.8316,1565.2755576,12.8316,0.0425143505183835,15,10.6877076542367,11.038,0.712513843615781,"4","11","low","2000",70.5936,289.0037,75.1049,NA,280.463,NA,4.51130000000001,284.4924,4.02939999999995,1.41634715022263,0,0.0158573656097667,11,1412.87019671586,26.565,7.98
"520",185,2022-08-09,4,11,"low",2000,116.101,35041.3818730647,116.101,2459801,NA,104.757,1.10828870624397,110.828870624397,15,11.344,12.8316,1489.7615916,12.8316,0.0425143505183835,15,11.0132542879085,11.344,0.734216952527234,"4","11","low","2000",67.7152,283.7337,72.0984,NA,274.9118,NA,4.3832,279.3505,4.43869999999997,1.58893576349424,0,0.0156906824938563,11,1412.87019671586,26.565,7.98
"521",185,2022-07-25,4,11,"low",2000,105.087745712091,52948.5678924971,104.757,2459786,NA,104.757,1,100,0,0,14.1072,1477.8279504,14.0628,0.0279106311883727,NA,NA,0.330745712091485,NA,"4","11","low","2000",67.7152,283.7337,72.0984,NA,274.9118,NA,4.3832,279.3505,4.43869999999997,1.58893576349424,0,0.0156906824938563,11,1412.87019671586,26.565,7.98
"522",185,2022-08-30,4,11,"low",2000,109.436828810038,12039.3347256174,110.539,2459822,NA,104.757,1.05519440228338,105.519440228338,36,5.782,12.1037,1337.9308943,12.2256,0.111129968955273,21,-6.66417118996203,4.67982881003796,-0.317341485236287,"4","11","low","2000",67.7152,283.7337,72.0984,NA,274.9118,NA,4.3832,279.3505,4.43869999999997,1.58893576349424,0,0.0156906824938563,11,1412.87019671586,26.565,7.98
"523",186,2022-08-30,4,11,"low",2000,248.217130684793,27306.7956504275,250.717,2459822,NA,246.974,1.01515544146347,101.515544146347,36,3.74300000000002,12.1037,3034.6033529,12.2256,0.111129968955273,21,-11.7828693152074,1.24313068479259,-0.561089015009877,"4","11","low","2000",71.6965,727.7529,85.5289,NA,703.6311,NA,13.8324,713.9205,10.2894,1.44125291261422,0,0.0193752665737992,11,1412.87019671586,26.565,7.98
"524",186,2022-07-25,4,11,"low",2000,247.753762607731,124830.986059944,246.974,2459786,NA,246.974,1,100,0,0,14.1072,3484.1116128,14.0628,0.0279106311883727,NA,NA,0.779762607731044,NA,"4","11","low","2000",71.6965,727.7529,85.5289,NA,703.6311,NA,13.8324,713.9205,10.2894,1.44125291261422,0,0.0193752665737992,11,1412.87019671586,26.565,7.98
